name,capitulo,modalidad,modalidad_articulo,descripcion,caracteristica_articulo
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,LA EXISTENCIA DE BIENES O MERCANC÷AS EN MEDIOS DE TRANSPORTE UTILIZADOS PARA LA ENTRADA O SALIDA DEL TERRITORIO NACIONAL O EN ESTABLECIMIENTOS COMERCIALES O DOMICILIOS PARTICULARES Y QUE NO SE PUEDA ACREDITAR SU IMPORTACI‡N O ADQUISICI‡N LEG÷TIMA PARA SU COMERCIALIZACI‡N,392-B.10
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA DESCARGA O EL DEP‡SITO DE BIENES O MERCANC÷AS EN LUGARES CERCANOS A UNA FRONTERA TERRESTRE EN CUYAS PROXIMIDADES NO EXISTA OFICINA ADUANERA, SIN QUE SE HAYA CUMPLIDO CON EL PAGO DE LOS IMPUESTOS CORRESPONDIENTES",392-B.11
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"EL EMBARQUE O DESEMBARQUE DE BIENES O MERCANC÷AS EN GENERAL O DE PROVISIONES, SUMINISTROS O REPUESTOS DESTINADOS AL USO O CONSUMO DE LA TRIPULACI‡N DE UN VEH÷CULO DE TRANSPORTE, SIN EL CUMPLIMIENTO DE LAS DISPOSICIONES LEGALES CORRESPONDIENTES",392-B.12
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA DESVIACI‡N O LA SUSTITUCI‡N TOTAL O PARCIAL DE MERCANC÷AS EN CUALQUIER TIPO DE EMPAQUE O A GRANEL CONTENIDAS EN BULTOS, FURGONES, CISTERNAS O CUALQUIER OTRA FORMA, EN LAS OPERACIONES ADUANERAS DE IMPORTACI‡N, EXPORTACI‡N, TRµNSITO, REEXPORTACI‡N O TRASBORDO",392-B.13
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA OCULTACI‡N DE BIENES O MERCANC÷AS EN CUALQUIER FORMA Y EL USO DE ADMIN÷CULOS, DISPOSITIVOS O SISTEMAS QUE DIFICULTEN SU DESCUBRIMIENTO DURANTE EL RECONOCIMIENTO Y AFORO DE LOS MISMOS",392-B.14
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA DESCARGA O TRASBORDO NO AUTORIZADO DE BIENES O MERCANC÷AS, A BORDO DE UN VEH÷CULO QUE SE HALLE EN TRµNSITO POR EL TERRITORIO NACIONAL O QUE LOS TRANSPORTE CON REDESTINO A OTRA ADUANA QUE, DE ACUERDO CON LOS MANIFIESTOS U OTROS DOCUMENTOS ADUANEROS, DEBIERAN ESTAR EN DICHO VEH÷CULO; ASIMISMO, EL TRANSPORTE DE BIENES O MERCANC÷AS SIN ESTAR MANIFESTADOS O CUYA PROPIEDAD NO CONSTE EN LOS RESPECTIVOS DOCUMENTOS OFICIALES",392-B.15
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"EL LANZAMIENTO EN EL TERRITORIO NACIONAL O EN EL MAR TERRITO™RIAL, DE BIENES O MERCANC÷AS NO ORIGINARIAS DEL PA÷S, CON EL OBJETO DE ELUDIR LA INTERVENCI‡N DE LAS AUTORIDADES ADUANERAS",392-B.16
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTERNACI‡N AL TERRITORIO NACIONAL O COMERCIALIZACI‡N DE BIENES O MERCANC÷AS EXTRANJERAS DE TRµFICO PROHIBIDO, DISTINTAS DE LAS QUE SON REGULADAS POR LA LEY CONTRA EL TRµFICO IL÷CITO DE ESTUPEFACIENTES, PSICOTR‡PICOS Y OTRAS DROGAS PELIGROSAS, AS÷ COMO CUALQUIER TIPO DE BEBIDAS ALCOH‡LICAS O EMBRIAGANTES Y SUS ENVASES, CIGARRILLOS O TABACOS, SIN QUE ESTOS ÈLTIMOS HAYAN PAGADO LOS TRIBUTOS CORRESPONDIENTES",392-B.17
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,LOS BIENES O MERCANC÷AS ENCONTRADAS FUERA DE LOS RECINTOS ADUANEROS Y NO DECLARADOS EN LA P‡LIZA O DECLARACI‡N ÈNICA ADUANERA (DUA) RESPECTIVA,392-B.18
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"IMPORTAR O COMERCIALIZAR EN FORMA CLANDESTINA ARMAS DE FUEGO, MUNICIONES, EXPLOSIVOS Y AFINES, O CUALQUIER OTRA CLASE DE BIENES O MERCANC÷AS, CUYO USO SEA PELIGROSO PARA LA SEGURIDAD O DA•INO A LA SALUD DE LAS PERSONAS, SIN PERJUICIO DE LO ESTABLECIDO EN LAS LEYES ESPECIALES",392-B.19
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"TENER EN SU PODER BIENES O MERCANC÷AS NO ORIGINARIAS DEL PA÷S, EN CANTIDADES MAYORES A LAS AMPARADAS POR LOS DOCUMENTOS DE IMPORTACI‡N, INTERNACI‡N O ADQUISICI‡N O LOS ADQUIERA EN EL EXTRANJERO Y QUE NO SEAN PARA SU USO PERSONAL SINO PARA ENAJENARLOS O COMERCIALIZARLOS SIN LA DOCUMENTACI‡N LEGAL CORRESPONDIENTE",392-B.20
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA DESCARGA SUBREPTICIA O FURTIVA DE MERCANC÷AS EXTRANJERAS DE CUALQUIER CLASE, DE VEH÷CULOS NACIONALES O EXTRANJEROS QUE LAS HAYAN TRANSPORTADO",392-B.21
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LOS BIENES O MERCANC÷AS EXTRANJERAS QUE SE ENCUENTREN A BORDO DE EMBARCACIONES QUE NAVEGUEN EN AGUAS TERRITORIALES, SIN ESTAR DEBIDAMENTE DOCUMENTADAS",392-B.22
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LOS BIENES O MERCANC÷AS EXTRANJERAS QUE SE ENCUENTREN EN UNA AERONAVE QUE ATERRICE EN LUGAR NO AUTORIZADO PARA EL TRµFICO INTERNACIONAL, SALVO FUERZA MAYOR O CASO FORTUITO",392-B.23
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LOS BIENES O MERCANC÷AS CA÷DAS EN COMISO, RETENIDOS IL÷CITAMENTE POR DEPOSITARIOS O APREHENSORES, CUANDO NO SE ENTREGUEN A LA AUTORIDAD CORRESPONDIENTE",392-B.24
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"CUANDO SE AUTORICE LA INTERNACI‡N DE ALGÈN VEH÷CULO, POR FUNCIONARIO O EMPLEADO PÈBLICO, SE PROPORCIONE DOCUMENTOS O PLACAS PARA SU CIRCULACI‡N, OTORGUE MATR÷CULA O ABANDERAMIENTO O INTERVENGA PARA SU INSCRIPCI‡N EN EL REGISTRO DE VEH÷CULOS CORRESPONDIENTE, SI LA IMPORTACI‡N SE HA EFECTUADO SIN CUMPLIR CON LAS FORMALIDADES LEGALES CORRESPONDIENTES",392-B.25
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"TENER EN SU PODER ALGÈN VEH÷CULO DE PROCEDENCIA EXTRANJERA, SIN COMPROBAR SU LEGAL IMPORTACI‡N O PERMANENCIA EN EL PA÷S O SIN LA PREVIA AUTORIZACI‡N LEGAL, EN SU CASO",392-B.26
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"ENAJENAR O ADQUIRIR A CUALQUIER T÷TULO, VEH÷CULOS O MAQUINARIA IMPORTADOS TEMPORALMENTE",392-B.27
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D- 1,"CUANDO MEDIE VIOLACI‡N O FALSIFICACI‡N DE SELLOS, TIMBRES, MARCAS, PRECINTOS, CANDADOS, CONOCIMIENTOS DE EMBARQUE, FACTURAS COMERCIALES, CERTIFICADOS DE ORIGEN, DOCUMENTOS O CUALQUIER OTRO MEDIO DE SEGURIDAD O QUE SE REALICE CUALQUIER OPERACI‡N QUE ALTERE LA CALIDAD, CLASE, CANTIDAD, PESO, VALOR Y PROCEDENCIA DE LOS BIENES O MERCANC÷AS",392-D.1
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D- 2,LA SUSTITUCI‡N DE MERCANC÷AS IMPORTADAS TEMPORALMENTE POR OTROS BIENES O MERCANC÷AS EN EL MOMENTO DE SU REIMPORTACI‡N,392-D.2
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-3,"LA DISMINUCI‡N TOTAL O PARCIAL DE CUALQUIER IMPUESTO, CONTRIBUCI‡N O TASA ANµLOGA A LOS QUE SE ORIGINAN CON MOTIVO DE CUALQUIER OPERACI‡N O TRANSACCI‡N FRAUDULENTA",392-D.3
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-4,"EL USO INDEBIDO DE FRANQUICIAS, EXENCIONES O PRIVILEGIOS FISCALES, CONCEDIDOS AL AMPARO DE LEYES TRIBUTARIAS O ESPECIALES O CONVENIOS VIGENTES, POR RAZ‡N DEL CARµCTER INSTITUCIONAL DEL BENEFICIARIO, DEL CARGO O DEL EJERCICIO DE LA FUNCI‡N QUE SE DESEMPE•E",392-D.4
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-5,"LA UTILIZACI‡N DE BIENES O MERCANC÷AS INTRODUCIDAS AL PA÷S, AL AMPARO DE FRANQUICIAS O DE REG÷MENES ESPECIALES O QUE IMPLIQUE LA REDUCCI‡N DEL PAGO DE TRIBUTOS, CON FINES O PROP‡SITOS DISTINTOS DE AQUELLOS PARA LOS CUALES FUE CONCEDIDO EL BENEFICIO FISCAL",392-D.5
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-6,"LA REALIZACI‡N DE CUALQUIER ACTO DE COMERCIO CON BASE EN DOCUMENTOS QUE AMPAREN BIENES O MERCANC÷AS, TOTAL O PARCIALMENTE EXENTOS DEL PAGO DE LOS GRAVµMENES ADUANEROS, SIN HABER CUMPLIDO LAS FORMALIDADES ADUANERAS O LEGALES, SEGÈN CORRESPONDA",392-D.6
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-7,"LA ENAJENACI‡N, A CUALQUIER T÷TULO DE BIENES O MERCANC÷AS IMPORTADAS TEMPORALMENTE, CUANDO NO SE HAYAN LLENADO LAS FORMALIDADES ADUANERAS PARA LA NACIONALIZACI‡N DEFINITIVA DE LOS MISMOS",392-D.7
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-8,"LA ENAJENACI‡N, A CUALQUIER T÷TULO, POR PARTE DE FUNCIONARIOS O EMPLEADOS PÈBLICOS, DE BIENES O MERCANC÷AS QUE HAYAN SIDO INTRODUCIDAS AL PA÷S AL AMPARO DE FRANQUICIAS ADUANERAS, SALVO QUE AQUELLAS SE EFECTÈEN EN CUMPLIMIENTO DE LA LEY",392-D.8
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-9,"LA ENAJENACI‡N, A CUALQUIER T÷TULO DE BIENES O MERCANC÷AS DEPOSITADAS EN ALMACENES GENERALES DE DEP‡SITO O DEP‡SITOS ADUANEROS, EN REG÷MENES ESPECIALES ADUANEROS Y ASOCIACIONES, COOPERATIVAS U OTROS ESTABLECIMIENTOS SIMILARES QUE EFECTÈEN O RECIBAN IMPORTACIONES LIBRES DE GRAVµMENES",392-D.9
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-10,"LA CLASIFICACI‡N O VALORACI‡N INDEBIDA DE LOS BIENES O MERCANC÷AS IMPORTADAS, CON FINES DE DISMINUIR EL PAGO DE LOS TRIBUTOS RESPECTIVOS",392-D.10
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-11,"LA DISMINUCI‡N INDEBIDA DEL VALOR O DE LA CANTIDAD DE LOS BIENES O MERCANC÷AS, OBJETO DE AFORO POR VIRTUD DE DA•OS, MENOSCABOS, DETERIOROS O DESPERFECTOS",392-D.11
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-12,"EL OTORGAMIENTO U OBTENCI‡N FRAUDULENTA DE ALGUNA CONCESI‡N, PERMISO O LICENCIA, PARA IMPORTAR BIENES O MERCANC÷AS, TOTAL O PARCIALMENTE LIBRES DE IMPUESTOS",392-D.12
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-13,"LA TASACI‡N DE BIENES O MERCANC÷AS OBJETO DE REMATE CON UN VALOR INFERIOR AL MONTO DE LOS IMPUESTOS, CONTRIBUCIONES Y TASAS A PAGAR",392-D.13
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-14,"LLEVAR DOS (2) O MµS SISTEMAS CONTABLES, REGISTROS O RESPALDOS DOCUMENTALES EN PERJUICIO DEL FISCO",392-D.14
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-15,"OCULTAR; ALTERAR O DESTRUIR TOTAL O PARCIALMENTE LOS REGISTROS CONTABLES, AS÷ COMO LA DOCUMENTACI‡N RELATIVA DE LOS ASIENTOS CONTABLES, ANTES DE LA PRESCRIPCI‡N DEL PLAZO PARA EL CUMPLIMIENTO DE LA OBLIGACI‡N TRIBUTARIA",392-D.15
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-16,"INTENTAR O EVADIR EL PAGO DE TRIBUTOS PROPIOS O AJENOS, PROVOCANDO O INTENTANDO PROVOCAR SU INSOLVENCIA PATRIMONIAL O LA DE UN TERCERO",392-D.16
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-17,"EL INCUMPLIMIENTO DE LOS RESPONSABLES O AGENTES DE RETENCI‡N DE RETENER, LOS VALORES CORRESPONDIENTES, CUANDO NO SE SUBSANE TAL HECHO EN LA FORMA PREVISTA EN EL ART÷CULO 184 DEL C‡DIGO TRIBUTARIO",392-D.17
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-18,"EXHIBIR LIBROS DE CONTABILIDAD, REGISTROS O RESPALDOS DOCUMENTALES CONTRADICTORIOS CON LOS DATOS QUE SURJAN DE LAS DECLARACIONES O DE LAS INFORMACIONES QUE OBRAN EN PODER DE LA DIRECCI‡N EJECUTIVA DE INGRESOS (DEI) O QUE RESULTEN DE LAS INVESTIGACIONES O VERIFICACIONES HECHAS POR êSTA; CUANDO LA VERACIDAD DE TALES HECHOS HAYA SIDO DEMOSTRADA",392-D.18
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-19,"OMITIR EN LAS DECLARACIONES O INFORMACIONES QUE LE SUMINISTRE A LAS AUTORIDADES TRIBUTARIAS, DATOS O INFORMACIONES QUE DE CUALQUIER MODO TERGIVERSEN SUS OBLIGACIONES TRIBUTARIAS",392-D.19
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,DEFRAUDACI‡N FISCAL,392-D-20,"REALIZAR SUS OPERACIONES EN ESTABLECIMIENTOS O LOCALES CLANDESTINOS. SE ENTENDERµ POR TALES LOS QUE, SIENDO OBLIGATORIO DECLARARLOS U OBTENER AUTORIZACI‡N O LICENCIA ANTE LA DIRECCI‡N EJECUTIVA DE INGRESOS (DEI), NO LO HUBIESEN HECHO",392-D.20
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,APODERAMIENTO INDEBIDO DE MERCANC÷AS EN RECINTO FISCAL,392-F, APODERARSE INDEBIDAMENTE DE MERCANCIAS QUE SE ENCUENTREN EN UN RECINTO FISCAL O SUJETO A FISCALIZACIONES.,392-F
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,DELITO FINANCIERO,394-A,"COMETE EL DELITO FINANCIERO, LA PERSONA NATURAL O JURIDICA A TRAVES DE SU REPRESENTANTE LEGAL, QUE POR ACCION U OMISION INCURRA EN ALGUNA DE LAS TIFICACIONES DELICTIVAS.",394-A
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,REALIZACI‡N DE INTERMEDIACI‡N FINANCIERA SIN AUTORIZACI‡N Y CAPTACI‡N IRREGULAR DE RECURSOS DEL PÈBLICO,394-B,"SIN LA PREVIA AUTORIZACION DE LA AUTORIDAD COMPETENTE, REALICE OPERACIONES DE INTERMEDIACION FINANCIERA, CAPTANDO RECURSOS DEL PUBLICO PARA PRESTARLOS O DARLOS A OTRO BAJO CUALQUIER CONCEPTO JURIDICO O MODALIDAD",394-B
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-1,"RECONOCIDO DEUDAS INEXISTENTES O FAVORECIDAS A ALGÈN ACREEDOR, HACIêNDOLE PAGOS O RECONOCIêNDOLE GARANT÷AS PREFERENTES A LAS QUE TUVIERE DERECHO",394.C.1
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-2,SIMULADO ENAJENACIONES DE LOS ACTIVOS DE LA INSTITUCI‡N CON PERJUICIO DE SUS ACREEDORES,394.C.2
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-3,COMPROMETIDO LOS BIENES FIDEICOMETIDOS EN NEGOCIOS PROPIOS O DE LA INSTITUCI‡N O DESTINANDO LOS MISMOS PARA FINES DISTINTOS DE LOS ESTABLECIDOS EN EL RESPECTIVO CONTRATO,394.C.3
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-4,REALIZAR ALGÈN ACTO DE ADMINISTRACI‡N O DISPONER DE LOS BIENES EN PERJUICIO DE LOS ACREEDORES DESPUêS QUE HAYA SIDO DECLARADA LA LIQUIDACI‡N FORZOSA O EL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394.C.4
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-5,"EFECTUAR PAGOS A LAS PARTES RELACIONADAS DE OBLIGACIONES NO VENCIDAS DURANTE EL PROCESO DE REGULARIZACI‡N O DENTRO DE LOS NOVENTA (90) D÷AS ANTERIORES A LA DECLARACI‡N DE LIQUIDACI‡N FORZOSA, EN PERJUICIO DE LOS DEMµS ACREEDORES",394.C.5
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-6,"EJECUTADO ACTOS ORIENTADOS A DIFICULTAR, ELUDIR O DESVIAR LA EFECTIVA SUPERVISI‡N O FISCALIZACI‡N DE LA COMISI‡N NACIONAL DE BANCOS Y SEGUROS, DURANTE LOS ÈLTIMOS DOCE (12) MESES ANTERIORES A LA DECLARACI‡N DE LA LIQUIDACI‡N FORZOSA",394.C.6
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-7,"PAGADO INTERESES A TITULARES DE DEP‡SITOS CON TASAS CONSIDERABLEMENTE SUPERIORES AL PROMEDIO VIGENTE EN EL MERCADO, EN INSTITUCIONES SIMILARES, O VENDIDOS BIENES DE SU ACTIVO A PRECIOS NOTORIAMENTE INFERIORES A LOS DE LA PLAZA, O, EMPLEADO OTROS MECANISMOS MALICIOSOS PARA PROVEERSE DE FONDOS CON FINES DISTINTOS AL SALVAMENTO DE LA INSTITUCI‡N O EN BENEFICIO DE PARTE RELACIONADA",394.C.7
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-8,CELEBRADO CONTRATOS U OTRO TIPO DE ACUERDOS EN PERJUICIO DEL PATRIMONIO DE LA INSTITUCI‡N CON PERSONAS NATURALES O JUR÷DICAS RELACIONADAS DIRECTAMENTE CON LA PROPIEDAD DE LA ENTIDAD,394.C.8
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-9,"DAR A LOS FONDOS O RECURSOS CAPTADOS DEL PÈBLICO UN DESTINO NO AUTORIZADO, O UTILIZARLOS PARA ADQUIRIR EL CONTROL DE OTRAS ENTIDADES FINANCIERAS O SOCIEDADES MERCANTILES COMUNES EN EXCESO AL ESTIPULADO EN LAS LEYES RELACIONADAS",394.C.9
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-10,"HABER EXCEDIDO LOS L÷MITES LEGALES PARA OPERACIONES DE CRêDITO CON PARTES RELACIONADAS O GRUPOS ECON‡MICOS, PROVOCANDO CON ELLO UN DA•O PATRIMONIAL A LA INSTITUCI‡N",394.C.10
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-11,"NO REGISTREN EN LA CONTABILIDAD AGOTADAS LAS INSTANCIAS ADMINISTRATIVAS, LAS PARTIDAS DE AJUSTES ORDENADOS POR LA COMISI‡N CON EL OBJETO DE OCULTAR SU VERDADERA SITUACI‡N FINANCIERA",394.C.11
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,PROVOCAR O APROVECHAR LA LIQUIDACI‡N FORZOSA O DECLARACI‡N DEL MECANISMO EXTRAORDINARIO DE CAPITALIZACI‡N,394-C-12,"UTILICE CUALQUIER MECANISMO, VEH÷CULO O PROCEDIMIENTO PARA SUSTRAER FONDOS DE LA INSTITUCI‡N EN PERJUICIO DE LOS DEPOSITANTES O APORTANTES",394.C.12
DELITOS FINANCIEROS Y SUS PENAS,DELITOS FINANCIEROS Y SUS PENAS,OPERACIONES FINANCIERAS IL÷CITAS,394.D,"UTILIZAR CUALQUIER MEDIO, EN BENEFICIO PROPIO DE UN TERCERO, SE APODERE, HAGA USO INDEBIDO U OCASIONE LA TRANSFERENCIA ILICITA DE DINEROS, VALORES, BIENES U OTROS DERECHOS DE UNA INSTITUCION SUPERVISADA, AUTORIZADA, A CUALQUIER PERSONA NATURAL O JURIDICA.",394.D
